date,open,close,high,low,volume
2013-01-07,82.439,81.125,82.439,79.645,41271.0
2013-01-08,80.207,86.538,86.546,80.207,65286.0
2013-01-09,87.083,91.174,92.166,87.083,53749.0
2013-01-10,90.455,89.563,91.629,88.323,30527.0
2013-01-11,88.918,86.885,90.1,85.744,37009.0
2013-01-14,84.604,85.364,86.091,79.901,68183.0
2013-01-15,84.844,86.546,87.579,83.215,52635.0
2013-01-16,81.711,82.538,83.199,80.62,69501.0
2013-01-17,81.703,81.819,83.926,81.315,36201.0
2013-01-18,82.662,80.686,82.934,77.67,55318.0
2013-01-21,79.893,75.356,79.893,74.521,74779.0
2013-01-22,74.116,76.612,77.356,68.488,73815.0
2013-01-23,74.273,76.736,77.174,72.455,51013.0
2013-01-24,75.844,74.24,77.662,73.282,59474.0
2013-01-25,68.488,68.529,70.802,66.091,80007.0
2013-01-28,66.009,59.81,67.496,59.397,158290.0
2013-01-29,57.744,59.529,61.042,54.439,115447.0
2013-01-30,58.612,61.149,63.108,58.306,71376.0
2013-01-31,62.042,60.141,62.538,59.207,37816.0
2013-02-01,60.125,60.207,62.513,59.422,45265.0
2013-02-04,61.05,57.025,61.835,56.091,64964.0
2013-02-05,56.877,64.711,64.769,55.926,87825.0
2013-02-06,65.166,64.298,65.24,62.703,46195.0
2013-02-07,63.529,65.323,66.463,62.141,48567.0
2013-02-08,65.306,67.546,67.992,64.604,41572.0
2013-02-18,67.91,60.794,67.91,60.224,56569.0
2013-02-19,60.207,59.331,61.538,58.406,37737.0
2013-02-20,58.571,59.315,61.034,56.934,36582.0
2013-02-21,57.108,61.067,65.348,56.959,53832.0
2013-02-22,61.877,65.67,66.505,61.877,62864.0
2013-02-25,64.356,61.951,65.472,61.265,34549.0
2013-02-26,61.629,58.877,64.356,58.844,43754.0
2013-02-27,58.248,58.381,59.976,57.381,34158.0
2013-02-28,59.232,56.918,59.232,54.439,56786.0
2013-03-01,56.339,55.943,57.711,55.257,38003.0
2013-03-04,55.86,56.686,58.257,55.86,52072.0
2013-03-05,57.265,56.918,58.125,55.976,36974.0
2013-03-06,57.744,58.753,58.819,55.802,49227.0
2013-03-07,60.538,64.24,68.158,60.488,85190.0
2013-03-08,66.017,64.463,67.248,64.083,35959.0
2013-03-11,64.191,65.348,65.596,62.546,34965.0
2013-03-12,66.009,62.852,66.091,61.05,25393.0
2013-03-13,63.034,64.215,66.025,63.034,30769.0
2013-03-14,63.116,60.174,64.992,59.943,35124.0
2013-03-15,59.001,58.546,61.629,57.001,35961.0
2013-03-18,58.488,52.331,58.488,51.29,78231.0
2013-03-19,51.298,48.802,52.637,48.248,63414.0
2013-03-20,48.868,52.711,53.273,47.91,71894.0
2013-03-21,52.372,50.125,52.372,49.315,65392.0
2013-03-22,49.877,52.001,52.703,49.24,45578.0
2013-03-25,51.959,51.984,53.422,51.215,31966.0
2013-03-26,52.042,52.686,53.786,51.472,32480.0
2013-03-27,52.794,50.133,53.116,48.984,47662.0
2013-03-28,49.546,50.158,51.282,46.43,41490.0
2013-03-29,50.513,51.844,52.43,49.496,47717.0
2013-04-01,51.207,48.612,51.513,48.306,29128.0
2013-04-02,48.736,47.587,49.455,47.224,32524.0
2013-04-03,47.563,47.703,48.653,47.149,21990.0
2013-04-08,46.29,48.091,48.653,44.893,37732.0
2013-04-09,47.736,47.496,48.571,46.753,24194.0
2013-04-10,47.827,52.753,53.703,46.753,70858.0
2013-04-11,52.786,51.893,53.612,51.381,29729.0
2013-04-12,51.893,54.629,56.422,51.546,59800.0
2013-04-15,54.662,55.05,55.81,52.802,28336.0
2013-04-16,52.786,55.397,57.083,52.455,39137.0
2013-04-17,55.761,59.802,60.034,55.72,42974.0
2013-04-18,58.736,60.348,61.05,57.753,41956.0
2013-04-19,60.554,60.414,60.951,58.48,39238.0
2013-04-22,60.141,55.852,60.141,55.678,42745.0
2013-04-23,55.678,54.282,56.901,54.191,30952.0
2013-04-24,54.62,56.81,56.918,53.034,30402.0
2013-04-25,56.108,58.323,59.034,55.447,25359.0
2013-04-26,58.91,56.083,59.397,55.273,16307.0
2013-05-02,55.265,53.703,55.306,51.984,28586.0
2013-05-03,54.273,54.81,56.108,53.282,21460.0
2013-05-06,55.265,59.232,59.381,54.422,30196.0
2013-05-07,60.24,67.405,67.943,60.24,71020.0
2013-05-08,67.496,68.397,69.315,66.116,42416.0
2013-05-09,68.703,75.248,75.265,68.703,70134.0
2013-05-10,75.108,75.191,78.339,74.282,48776.0
2013-05-13,75.191,75.662,78.901,72.43,32579.0
2013-05-14,74.356,70.298,75.182,69.323,36431.0
2013-05-15,70.042,73.166,74.819,69.91,23264.0
2013-05-16,72.629,73.323,78.001,70.967,45462.0
2013-05-17,72.686,74.199,74.645,71.794,33556.0
2013-05-20,74.934,73.447,76.323,72.992,30944.0
2013-05-21,73.348,73.463,74.075,72.215,23102.0
2013-05-22,73.984,77.141,78.075,73.529,46149.0
2013-05-23,77.248,79.596,82.943,77.248,62247.0
2013-05-24,80.885,78.348,83.505,77.579,45073.0
2013-05-27,79.207,78.926,79.315,75.926,26778.0
2013-05-28,79.133,79.348,80.315,77.207,23676.0
2013-05-29,80.058,78.81,83.257,78.695,32340.0
2013-05-30,78.24,77.786,79.91,76.761,25019.0
2013-05-31,78.381,75.182,78.736,75.1,24590.0
2013-06-03,76.009,79.298,79.686,75.248,40256.0
2013-06-04,79.48,78.984,81.959,78.943,42356.0
2013-06-05,79.224,78.546,79.645,77.232,23724.0
2013-06-06,78.579,78.951,81.546,78.579,33877.0
2013-06-07,78.843,79.793,82.884,77.52,25478.0
2013-06-13,78.851,78.512,81.628,76.281,44998.0
2013-06-14,78.215,77.942,78.752,74.272,32518.0
2013-06-17,78.149,74.19,78.735,73.967,29689.0
2013-06-18,73.925,75.983,76.107,71.744,27377.0
2013-06-19,75.347,78.611,79.165,73.132,28909.0
2013-06-20,78.306,76.058,79.149,75.124,25586.0
2013-06-21,74.653,75.587,79.479,72.553,39654.0
2013-06-24,75.95,71.0,76.272,70.636,40807.0
2013-06-25,70.95,74.487,74.868,63.074,51352.0
2013-06-26,73.372,73.562,74.471,70.306,32903.0
2013-06-27,73.562,74.272,76.562,73.041,34135.0
2013-06-28,73.669,76.578,77.479,73.669,28070.0
2013-07-01,76.297,78.165,78.727,75.463,25828.0
2013-07-02,78.149,81.19,82.049,76.785,33453.0
2013-07-03,81.975,81.206,82.719,79.686,35424.0
2013-07-04,80.463,80.091,82.768,80.058,24214.0
2013-07-05,80.322,80.504,82.363,80.322,17779.0
2013-07-08,80.306,78.884,81.14,77.099,24113.0
2013-07-09,79.826,76.314,79.826,75.206,20233.0
2013-07-10,75.62,77.793,78.008,73.702,33244.0
2013-07-11,78.38,79.553,79.991,76.297,46056.0
2013-07-12,78.843,73.636,80.215,73.545,42991.0
2013-07-15,74.107,72.925,74.702,70.43,36607.0
2013-07-16,73.099,75.405,75.677,70.901,37011.0
2013-07-17,75.033,72.074,75.272,71.983,27388.0
2013-07-18,72.14,70.545,72.512,69.413,25699.0
2013-07-19,70.496,63.058,70.496,61.834,73319.0
2013-07-22,62.768,62.124,63.95,60.611,27062.0
2013-07-23,62.991,66.016,66.595,62.206,28756.0
2013-07-24,65.859,61.909,65.859,60.653,44067.0
2013-07-25,62.553,65.314,66.19,61.644,39540.0
2013-07-26,63.876,62.198,64.537,62.14,19045.0
2013-07-29,61.628,59.182,61.628,58.917,26883.0
2013-07-30,58.339,56.793,59.149,54.446,42113.0
2013-07-31,57.826,56.851,59.082,56.19,14590.0
2013-08-01,58.074,59.653,60.157,57.314,24852.0
2013-08-02,60.396,63.074,64.834,60.314,29240.0
2013-08-05,63.074,62.636,63.686,61.314,18065.0
2013-08-06,61.339,62.413,62.636,60.322,26562.0
2013-08-07,62.058,63.363,65.248,61.173,28377.0
2013-08-08,63.396,62.355,64.173,61.727,16076.0
2013-08-09,62.595,60.43,63.124,58.868,22889.0
2013-08-12,60.405,64.958,65.058,60.165,39390.0
2013-08-13,64.711,66.314,66.768,63.463,25435.0
2013-08-14,66.264,65.272,68.289,65.033,21721.0
2013-08-15,65.413,64.256,67.347,64.198,15365.0
2013-08-16,64.314,61.727,67.182,61.438,34973.0
2013-08-19,62.553,62.363,62.975,60.57,19357.0
2013-08-20,61.52,61.074,62.223,60.322,31250.0
2013-08-21,62.231,61.967,62.347,60.074,23103.0
2013-08-22,61.892,62.289,63.611,61.413,15501.0
2013-08-23,63.025,60.562,63.033,59.33,19529.0
2013-08-26,60.661,61.347,62.223,59.744,16885.0
2013-08-27,61.206,60.694,61.206,59.744,24436.0
2013-08-28,59.884,58.008,59.884,57.735,30603.0
2013-08-29,58.091,56.834,58.372,56.529,21804.0
2013-08-30,56.834,57.082,57.264,56.066,25861.0
2013-09-02,50.487,43.149,50.487,43.132,224970.0
2013-09-03,42.388,42.934,43.876,40.735,123211.0
2013-09-04,43.215,43.297,44.496,42.884,76789.0
2013-09-05,43.099,41.785,43.876,40.983,71283.0
2013-09-06,41.644,41.793,42.306,41.372,37783.0
2013-09-09,42.388,42.347,42.818,41.463,69270.0
2013-09-10,42.223,42.901,43.115,41.628,54093.0
2013-09-11,43.008,43.686,43.859,41.562,69012.0
2013-09-12,43.735,42.992,44.206,42.562,47723.0
2013-09-13,42.958,43.231,45.264,42.925,68254.0
2013-09-16,43.727,41.272,43.727,41.223,58877.0
2013-09-17,40.735,34.372,40.901,33.719,109057.0
2013-09-18,34.124,34.868,35.264,32.884,67317.0
2013-09-23,34.942,33.967,34.95,33.339,65409.0
2013-09-24,34.124,30.653,35.165,30.57,98819.0
2013-09-25,30.446,29.297,31.231,27.529,69789.0
2013-09-26,28.339,29.512,30.173,28.339,47227.0
2013-09-27,29.57,28.388,30.124,28.165,34639.0
2013-09-30,28.281,29.942,30.248,27.942,50460.0
2013-10-08,29.793,30.545,31.149,28.496,56867.0
2013-10-09,30.487,30.81,31.149,29.826,40815.0
2013-10-10,30.818,30.851,31.132,30.198,29045.0
2013-10-11,29.413,31.248,31.504,29.413,36455.0
2013-10-14,31.603,33.008,33.074,31.082,55274.0
2013-10-15,33.082,36.81,37.264,32.537,69277.0
2013-10-16,38.504,36.801,39.661,35.033,94813.0
2013-10-17,37.091,36.76,38.091,36.19,48621.0
2013-10-18,37.008,35.76,37.355,34.95,35574.0
2013-10-21,36.198,37.504,37.677,35.115,47022.0
2013-10-22,37.264,36.124,37.264,35.57,24581.0
2013-10-23,35.992,36.347,37.165,35.124,26215.0
2013-10-24,36.025,36.363,36.578,35.529,26255.0
2013-10-25,35.785,30.595,35.785,29.661,58584.0
2013-10-28,29.81,28.314,30.628,27.727,32141.0
2013-10-29,28.463,27.347,28.884,26.272,35182.0
2013-10-30,27.496,27.173,27.76,26.653,25343.0
2013-10-31,27.223,29.256,30.413,27.099,34893.0
2013-11-01,28.611,29.314,29.859,28.173,22154.0
2013-11-04,29.537,30.272,30.793,29.388,19436.0
2013-11-05,29.826,31.735,31.967,28.917,27843.0
2013-11-06,31.876,33.008,34.132,31.231,44449.0
2013-11-07,32.768,32.446,33.198,30.57,21358.0
2013-11-08,32.14,30.107,33.289,30.0,21537.0
2013-11-11,31.644,32.925,34.686,30.14,52328.0
2013-11-12,32.818,37.297,37.719,32.512,69478.0
2013-11-13,36.677,37.198,38.628,35.859,31881.0
2013-11-14,37.43,36.661,37.43,34.694,24042.0
2013-11-15,36.388,36.14,37.115,35.033,33597.0
2013-11-18,36.603,36.182,37.314,35.611,41571.0
2013-11-19,36.19,35.628,36.768,34.372,41166.0
2013-11-20,35.562,35.0,35.711,34.454,25517.0
2013-11-21,34.686,32.19,35.19,32.099,32991.0
2013-11-22,32.19,32.033,32.76,31.628,28110.0
2013-11-25,31.463,34.066,34.834,31.248,26181.0
2013-11-26,34.115,33.281,34.818,33.115,16406.0
2013-11-27,33.289,33.256,34.281,32.14,15679.0
2013-11-28,33.281,34.81,35.487,33.281,22240.0
2013-11-29,34.124,34.487,34.661,33.231,20423.0
2013-12-02,33.306,30.636,33.52,30.405,42892.0
2013-12-03,30.446,31.297,31.578,29.446,32882.0
2013-12-04,31.198,32.041,32.487,30.463,33510.0
2013-12-05,32.008,30.81,32.008,30.777,19326.0
2013-12-06,30.628,32.264,32.553,29.992,29150.0
2013-12-09,32.14,31.595,32.223,29.992,25371.0
2013-12-10,31.239,30.777,31.562,30.157,25392.0
2013-12-11,30.702,30.314,31.314,30.132,19868.0
2013-12-12,30.264,30.322,31.099,30.157,18306.0
2013-12-13,30.182,30.322,31.14,30.173,19267.0
2013-12-16,30.0,27.487,30.339,27.405,32869.0
2013-12-17,27.471,27.686,28.942,27.016,15641.0
2013-12-18,27.504,27.091,27.925,26.942,20105.0
2013-12-19,27.752,25.983,27.843,25.942,17813.0
2013-12-20,26.066,22.264,26.479,21.727,38556.0
2013-12-23,22.082,22.149,23.082,21.826,19222.0
2013-12-24,22.553,22.231,23.132,22.041,27897.0
2013-12-25,22.553,21.942,22.859,21.636,18439.0
2013-12-26,21.727,20.686,21.917,20.19,34156.0
2013-12-27,21.066,21.892,22.744,20.686,25455.0
2013-12-30,22.099,20.454,22.537,20.066,32166.0
2013-12-31,20.074,23.694,24.463,18.834,57546.0
2014-01-02,23.372,21.711,23.372,21.396,21976.0
2014-01-03,21.107,20.058,21.562,19.438,23341.0
2014-01-06,19.149,17.372,20.818,17.347,30229.0
2014-01-07,16.859,17.231,17.884,16.107,18039.0
2014-01-08,17.173,16.273,17.744,15.124,31989.0
2014-01-09,15.942,16.223,18.256,15.611,47886.0
2014-01-10,15.95,16.165,17.124,15.157,21126.0
2014-01-13,16.19,16.677,18.686,16.008,37646.0
2014-01-14,16.934,17.851,18.248,15.859,23474.0
2014-01-15,17.19,15.744,17.719,15.157,19720.0
2014-01-16,15.818,18.413,18.793,15.727,39119.0
2014-01-17,18.256,17.016,18.958,16.868,32363.0
2014-01-20,18.339,22.38,22.801,17.611,60090.0
2014-01-21,21.727,22.545,23.967,21.19,35404.0
2014-01-22,22.537,28.479,29.008,21.975,73667.0
2014-01-23,28.487,28.413,29.496,26.487,40258.0
2014-01-24,27.925,29.578,29.735,27.107,35780.0
2014-01-27,29.074,33.917,36.421,28.884,83510.0
2014-01-28,33.719,32.653,34.95,31.231,36401.0
2014-01-29,33.115,30.826,34.173,30.396,31520.0
2014-01-30,30.405,26.851,30.777,25.859,37223.0
2014-02-07,26.735,28.248,28.851,25.909,23865.0
2014-02-10,28.339,27.396,28.669,25.744,36251.0
2014-02-11,27.347,28.372,29.644,26.768,43006.0
2014-02-12,28.504,28.463,29.14,27.768,19283.0
2014-02-13,28.363,29.719,31.967,28.347,38567.0
2014-02-14,29.487,35.694,35.777,29.487,67410.0
2014-02-17,36.686,41.545,42.38,36.686,87465.0
2014-02-18,41.099,39.091,41.099,38.355,33640.0
2014-02-19,39.124,41.173,43.198,39.124,31482.0
2014-02-20,41.149,40.727,42.868,39.909,23188.0
2014-02-21,39.909,40.801,41.686,39.727,34125.0
2014-02-24,40.818,39.595,42.454,37.934,31178.0
2014-02-25,39.909,35.256,40.239,34.124,46279.0
2014-02-26,33.76,34.975,37.413,32.512,26513.0
2014-02-27,35.074,37.388,38.082,33.314,25646.0
2014-02-28,37.43,41.578,42.223,37.388,41926.0
2014-03-03,41.562,45.636,45.686,40.182,48816.0
2014-03-04,43.314,44.372,49.239,43.215,50866.0
2014-03-05,44.892,49.694,49.818,43.215,47211.0
2014-03-06,50.0,51.479,51.727,47.347,42741.0
2014-03-07,51.479,54.363,55.777,49.859,58110.0
2014-03-10,53.793,47.297,54.62,44.892,49985.0
2014-03-11,46.52,51.628,52.801,45.777,38561.0
2014-03-12,50.719,48.611,52.801,46.339,36763.0
2014-03-13,47.843,53.851,54.041,47.438,42637.0
2014-03-14,53.182,53.025,54.785,51.314,24933.0
2014-03-17,53.958,55.173,55.33,51.487,32198.0
2014-03-18,56.686,59.182,63.215,56.686,59473.0
2014-03-19,58.008,61.702,62.223,57.264,35365.0
2014-03-20,61.644,57.413,61.81,57.264,33895.0
2014-03-21,56.801,59.248,59.727,54.372,40318.0
2014-03-24,58.917,59.157,62.826,58.008,26320.0
2014-03-25,56.768,55.454,56.768,46.182,62403.0
2014-03-26,54.041,48.578,54.876,48.471,57376.0
2014-03-27,47.892,47.892,50.487,46.851,38044.0
2014-03-28,48.025,43.744,48.991,42.396,48272.0
2014-03-31,43.223,45.446,47.661,43.215,30583.0
2014-04-01,45.454,51.884,51.934,45.198,34046.0
2014-04-02,52.091,54.487,57.81,50.677,46698.0
2014-04-03,56.074,54.215,56.182,52.719,26918.0
2014-04-04,53.669,53.182,54.206,50.653,23206.0
2014-04-08,53.066,53.578,54.306,50.661,25927.0
2014-04-09,53.975,52.595,55.306,51.587,21618.0
2014-04-10,52.529,57.686,58.934,49.413,54177.0
2014-04-11,59.744,63.115,66.025,59.744,90225.0
2014-04-14,61.975,61.694,64.132,60.57,26824.0
2014-04-15,60.735,61.801,62.942,60.735,25880.0
2014-04-16,61.149,58.934,61.859,58.248,22040.0
2014-04-17,58.752,62.388,63.049,58.264,29744.0
2014-04-18,62.223,62.479,64.512,60.818,19601.0
2014-04-21,61.405,59.785,63.033,59.744,18333.0
2014-04-22,59.744,59.851,62.33,59.347,22344.0
2014-04-23,59.81,63.099,63.454,59.768,33755.73
2014-04-24,63.173,62.851,63.636,61.149,12581.0
2014-04-25,56.421,53.702,56.438,51.306,95877.0
2014-04-28,51.545,52.132,53.595,49.669,33028.0
2014-04-29,52.14,52.793,54.355,51.868,27996.0
2014-04-30,53.091,53.033,53.372,51.917,19220.0
2014-05-05,52.719,50.033,52.719,47.413,36743.0
2014-05-06,49.826,50.479,52.058,49.826,13622.0
2014-05-07,51.157,50.372,51.157,49.496,11960.0
2014-05-08,50.487,50.38,51.884,50.173,14697.0
2014-05-09,50.372,50.339,51.727,50.074,16721.0
2014-05-12,51.719,50.578,51.727,49.413,26194.0
2014-05-13,50.463,50.438,51.157,49.463,15939.0
2014-05-14,49.818,45.917,50.595,44.876,34016.0
2014-05-15,45.677,46.644,47.413,45.281,16983.0
2014-05-16,46.644,45.826,47.43,45.421,18467.0
2014-05-19,43.628,39.892,44.041,39.859,56250.0
2014-05-20,39.992,37.413,41.099,36.272,46885.0
2014-05-21,36.686,42.388,42.934,36.562,38737.0
2014-05-22,42.306,41.603,44.537,41.272,18678.0
2014-05-23,41.562,43.463,43.859,41.545,14009.0
2014-05-26,45.611,44.512,45.611,43.917,8910.0
2014-05-27,44.041,44.206,46.314,43.925,13035.0
2014-05-28,43.95,44.818,45.694,43.876,12501.0
2014-05-29,44.644,45.107,46.463,44.421,10106.0
2014-05-30,45.074,44.223,45.925,44.058,9217.0
2014-06-03,44.041,43.851,45.281,43.421,13048.0
2014-06-04,44.033,42.512,44.355,41.578,10494.0
2014-06-05,42.487,45.504,45.694,41.008,20678.0
2014-06-06,45.43,44.529,46.231,43.454,9477.0
2014-06-09,43.463,44.231,45.198,43.463,10034.0
2014-06-10,44.248,45.529,45.934,44.248,19305.0
2014-06-11,45.487,44.818,46.008,44.215,10781.0
2014-06-12,44.925,43.735,44.925,43.314,11499.0
2014-06-13,43.785,43.884,44.727,42.52,16970.0
2014-06-16,43.958,45.215,45.512,43.545,16237.0
2014-06-17,45.115,44.198,45.115,43.38,16364.0
2014-06-18,44.702,44.52,45.239,44.372,14024.0
2014-06-19,44.504,43.818,45.033,43.628,11551.0
2014-06-20,43.793,44.19,44.537,43.479,12019.0
2014-06-23,44.454,46.777,46.834,44.339,28983.0
2014-06-24,47.033,52.777,52.967,46.975,38532.0
2014-06-25,53.328,50.51,53.328,49.846,38171.0
2014-06-26,50.51,49.973,51.191,49.764,36348.0
2014-06-27,49.773,48.828,49.773,47.773,26477.0
2014-06-30,49.555,50.282,51.11,48.846,24399.0
2014-07-01,50.837,50.091,50.837,49.21,11946.0
2014-07-02,50.328,50.373,50.619,49.391,12068.0
2014-07-03,50.491,51.446,51.573,49.755,19331.0
2014-07-04,51.573,51.5,52.282,50.955,15402.0
2014-07-07,51.028,52.264,52.373,50.491,22879.0
2014-07-08,52.21,50.464,52.273,49.41,21091.0
2014-07-09,50.3,49.61,51.091,49.41,14328.0
2014-07-10,49.5,49.428,50.146,49.028,12159.0
2014-07-11,49.819,50.182,51.291,49.5,18432.0
2014-07-14,50.182,57.364,58.382,49.846,46534.0
2014-07-15,56.764,61.037,64.846,56.764,58787.0
2014-07-16,61.073,61.728,63.737,61.073,24459.0
2014-07-17,61.291,60.982,62.619,59.391,20191.0
2014-07-18,60.837,67.555,71.209,60.028,74896.0
2014-07-21,67.019,67.555,69.282,65.382,30143.0
2014-07-22,66.3,69.573,70.3,66.3,29820.0
2014-07-23,68.482,70.2,71.209,68.119,27836.0
2014-07-24,70.082,69.873,74.937,68.755,35682.0
2014-07-25,70.3,70.191,72.164,67.628,27833.0
2014-07-28,70.51,70.528,73.928,69.319,42968.0
2014-07-29,70.573,67.628,70.573,66.9,36017.0
2014-07-30,67.337,65.31,67.337,63.482,54876.0
2014-07-31,65.11,66.91,67.01,63.9,25206.0
2014-08-01,66.819,69.373,70.573,66.319,43259.0
2014-08-04,69.391,70.664,71.773,68.746,38848.0
2014-08-05,70.3,72.346,72.719,68.182,38357.0
2014-08-06,71.028,69.682,71.919,68.482,20317.0
2014-08-07,69.482,67.21,70.655,67.119,25396.0
2014-08-08,68.446,68.61,69.691,66.482,23819.0
2014-08-11,68.919,69.455,69.573,68.037,20070.0
2014-08-12,68.31,68.519,69.164,66.8,19604.0
2014-08-13,68.519,68.928,71.01,67.391,34454.0
2014-08-14,68.5,67.991,69.791,67.828,22958.0
2014-08-15,68.664,68.064,68.928,67.691,21802.0
2014-08-18,68.482,66.437,68.755,65.846,41698.0
2014-08-19,66.437,65.464,66.437,65.255,32095.0
2014-08-20,65.519,68.482,68.537,65.3,37084.0
2014-08-21,68.482,66.637,68.773,65.755,18872.0
2014-08-22,66.664,66.0,67.019,65.528,18636.0
2014-08-25,66.0,65.528,66.8,65.119,15376.0
2014-08-26,65.3,64.591,66.137,63.9,16589.0
2014-08-27,64.591,63.364,64.646,63.191,13828.0
2014-08-28,63.028,63.046,65.173,63.028,17618.0
2014-08-29,63.028,65.055,65.382,62.119,23838.0
2014-09-01,65.028,65.255,66.21,64.582,16450.0
2014-09-02,65.582,68.991,69.064,64.873,41246.0
2014-09-03,69.01,71.046,73.409,68.991,42042.0
